matrix_type,n,sparsity,symmetry,condition_number_log,diagonal_dominance_ratio,diagonal_dominance_positive,frobenius_norm,trace_abs,positive_eigenvalues_ratio,has_negative_eigenvalues,diag_dominance_fro,best_method,weight_jacobi,weight_gauss_seidel,weight_gradiente_conjugado,all_methods_failed,jacobi_success,jacobi_iterations,jacobi_time,jacobi_relative_error,gauss_seidel_success,gauss_seidel_iterations,gauss_seidel_time,gauss_seidel_relative_error,gradiente_conjugado_success,gradiente_conjugado_iterations,gradiente_conjugado_time,gradiente_conjugado_relative_error
generate_toeplitz,32.0,0.0,1.0,0.0,9.893588685899333,1.0,62.30293009406136,352.0,1.0,0.0,20.025774630401802,gradiente_conjugado,0.1726847743285809,0.12077606417416736,0.7065391614972517,False,True,6,0.0004909038543701172,5.139242254305665e-07,True,5,0.0007085800170898438,1.2456353531912756e-07,True,5,0.00012111663818359375,8.397757760416956e-08
generate_toeplitz,32.0,0.0,1.0,0.28258079300074146,-2.026421197578335,0.0,64.11953751848374,352.0,1.0,0.0,4.022375686879408,gradiente_conjugado,0.0,0.08789009753212235,0.9121099024678777,False,False,1000,0.01580977439880371,3.1197355749361665e+82,True,10,0.001894235610961914,3.765373358600726e-07,True,7,0.0001876354217529297,5.574820444102557e-08
generate_toeplitz,32.0,0.0,1.0,0.28258079300074146,-2.026421197578335,0.0,64.11953751848374,352.0,1.0,0.0,4.022375686879408,gradiente_conjugado,0.0,0.08397573223293962,0.9160242677670604,False,False,1000,0.013923406600952148,2.3472596869271204e+82,True,10,0.0014336109161376953,4.709326687857005e-07,True,6,0.00013637542724609375,7.816663859168888e-07
generate_toeplitz,32.0,0.0,1.0,0.0,9.893588685899333,1.0,62.30293009406136,352.0,1.0,0.0,20.025774630401802,gradiente_conjugado,0.4381416621484508,0.0762668648779428,0.48559147297360644,False,True,6,0.00010967254638671875,3.352280812420216e-07,True,5,0.0006361007690429688,1.3232938729451528e-07,True,5,9.989738464355469e-05,7.925790195416516e-08
generate_toeplitz,32.0,0.0,1.0,0.0,9.893588685899333,1.0,62.30293009406136,352.0,1.0,0.0,20.025774630401802,jacobi,0.55971446202733,0.08287491094330561,0.3574106270293642,False,True,6,0.00011038780212402344,1.4362130667603913e-07,True,5,0.0007526874542236328,7.747562959938282e-08,True,5,0.00017452239990234375,7.021383979832328e-08
generate_toeplitz,32.0,0.0,1.0,0.0,9.893588685899333,1.0,62.30293009406136,352.0,1.0,0.0,20.025774630401802,gradiente_conjugado,0.43423777485009424,0.07060498754338201,0.49515723760652364,False,True,6,0.00011849403381347656,2.333590618661021e-07,True,5,0.0007357597351074219,9.582512395201348e-08,True,5,0.0001049041748046875,7.596350085384235e-08
generate_toeplitz,32.0,0.0,1.0,0.0,9.893588685899333,1.0,62.30293009406136,352.0,1.0,0.0,20.025774630401802,gradiente_conjugado,0.4091794624715854,0.07527836304211927,0.5155421744862954,False,True,6,0.0001163482666015625,1.0892925194661663e-07,True,5,0.0006384849548339844,8.836876135587534e-08,True,5,9.322166442871094e-05,7.344245103793728e-08
generate_toeplitz,32.0,0.0,1.0,0.28258079300074146,-2.026421197578335,0.0,64.11953751848374,352.0,1.0,0.0,4.022375686879408,gradiente_conjugado,0.0,0.17907154430257058,0.8209284556974293,False,False,1000,0.020490407943725586,4.914950301911675e+81,True,11,0.001631021499633789,2.0720439458011712e-07,True,7,0.00036907196044921875,7.042353910640729e-08
generate_indefinite,32.0,0.0,0.9999999999999999,16.336036489892216,-6.459999973507404,0.0,8.661536943419579,3.1086244689504383e-15,0.5,1.0,0.21199912337093108,nenhum,0.0,0.0,0.0,True,False,1000,0.013225317001342773,,False,1000,0.14418530464172363,,False,1000,0.0,
generate_indefinite,32.0,0.0,1.0,16.180891636546868,-4.193121079092137,0.0,5.656854249492381,1.609823385706477e-15,0.5,1.0,0.24012058213772083,nenhum,0.0,0.0,0.0,True,False,1000,0.01463174819946289,,False,1000,0.14743590354919434,,False,1000,0.0,
generate_indefinite,32.0,0.0,1.0,16.032427573736815,-4.119489568531753,0.0,5.656854249492381,2.220446049250313e-15,0.5,1.0,0.24055594767130947,nenhum,0.0,0.0,0.0,True,False,1000,0.01328730583190918,,False,1000,0.16158080101013184,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.455329416183755,-6.282323914429869,0.0,8.66153694341958,2.220446049250313e-16,0.5,1.0,0.29203020504438665,nenhum,0.0,0.0,0.0,True,False,1000,0.015188932418823242,,False,1000,0.1737959384918213,,False,1000,0.0,
generate_indefinite,32.0,0.0,1.0,16.83020484308502,-4.106810450618683,0.0,5.65685424949238,3.608224830031759e-16,0.5,1.0,0.2502490929303526,nenhum,0.0,0.0,0.0,True,False,1000,0.012665033340454102,,False,1000,0.1907520294189453,,False,1000,0.0,
generate_indefinite,32.0,0.0,1.0,16.16566137854255,-4.0427324248278245,0.0,5.65685424949238,1.609823385706477e-15,0.5,1.0,0.24699397672096476,nenhum,0.0,0.0,0.0,True,False,1000,0.02203679084777832,,False,1000,0.18728399276733398,,False,1000,0.0,
generate_indefinite,32.0,0.0,1.0,16.104462925828393,-4.067953474557596,0.0,5.656854249492381,1.887379141862766e-15,0.5,1.0,0.2822047332129736,nenhum,0.0,0.0,0.0,True,False,1000,0.015857934951782227,,False,1000,0.1916670799255371,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.215771167725194,-6.451818795323192,0.0,8.66153694341958,3.885780586188048e-16,0.5,1.0,0.21499456514140655,nenhum,0.0,0.0,0.0,True,False,1000,0.013803482055664062,,False,1000,0.207244873046875,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,16.809166691438424,-6.092218332540254,0.0,8.661536943419582,8.881784197001252e-16,0.5,1.0,0.2905676709595631,nenhum,0.0,0.0,0.0,True,False,1000,0.013509511947631836,,False,1000,0.16261506080627441,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,15.838024201337985,-6.310837345448551,0.0,8.66153694341958,8.881784197001252e-15,0.5,1.0,0.2700266883417715,nenhum,0.0,0.0,0.0,True,False,1000,0.017092227935791016,,False,1000,0.15717530250549316,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.009990463308597,-12.932624434483987,0.0,18.33999878831936,3.1086244689504383e-15,0.5,1.0,0.28141411445058295,nenhum,0.0,0.0,0.0,True,False,1000,0.014233589172363281,,False,1000,0.15597009658813477,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.1519563164486,-12.990910285925171,0.0,18.33999878831936,2.220446049250313e-15,0.5,1.0,0.28984212979132545,nenhum,0.0,0.0,0.0,True,False,1000,0.012492656707763672,,False,1000,0.16321182250976562,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,16.826719561589226,-13.671608404680219,0.0,18.339998788319356,4.3298697960381105e-15,0.5,1.0,0.19349036976066647,nenhum,0.0,0.0,0.0,True,False,1000,0.012761354446411133,,False,1000,0.15892338752746582,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,16.99118032035548,-13.503640162563533,0.0,18.339998788319363,2.886579864025407e-15,0.5,1.0,0.21831849699718078,nenhum,0.0,0.0,0.0,True,False,1000,0.018762588500976562,,False,1000,0.15850448608398438,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,16.947244048259684,-13.376481694531272,0.0,18.33999878831936,3.552713678800501e-15,0.5,1.0,0.24578002463195742,nenhum,0.0,0.0,0.0,True,False,1000,0.016872167587280273,,False,1000,0.160386323928833,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,16.971003913864426,-25.421774385926433,0.0,34.82527817548627,1.3211653993039363e-14,0.5,1.0,0.2543745059569165,nenhum,0.0,0.0,0.0,True,False,1000,0.015382528305053711,,False,1000,0.15401172637939453,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.493600604202857,-25.358490971654824,0.0,34.82527817548627,3.552713678800501e-15,0.5,1.0,0.2756709643348129,nenhum,0.0,0.0,0.0,True,False,1000,0.013713836669921875,,False,1000,0.15817022323608398,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.600298491173366,-25.529133602656426,0.0,34.82527817548627,3.552713678800501e-15,0.5,1.0,0.2392159181609246,nenhum,0.0,0.0,0.0,True,False,1000,0.012516975402832031,,False,1000,0.170180082321167,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.958987549814935,-25.744792451241413,0.0,34.82527817548627,1.3322676295501878e-15,0.5,1.0,0.2379466038005358,nenhum,0.0,0.0,0.0,True,False,1000,0.012006282806396484,,False,1000,0.17410540580749512,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,3.0623768168018874,-24.90950350731925,0.0,34.82527817548627,0.0,0.5,1.0,0.24525458085257945,nenhum,0.0,0.0,0.0,True,False,1000,0.014446735382080078,,False,1000,0.16281938552856445,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.791115437456455,-60.240919116790685,0.0,84.55057657993824,1.0658141036401503e-14,0.5,1.0,0.3029681364188172,nenhum,0.0,0.0,0.0,True,False,1000,0.013338804244995117,,False,1000,0.1726090908050537,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.991713366759,-61.29247124307123,0.0,84.55057657993825,7.105427357601002e-15,0.5,1.0,0.22039672238609997,nenhum,0.0,0.0,0.0,True,False,1000,0.018320798873901367,,False,1000,0.17670750617980957,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,3.7981193991469353,-61.40522724380372,0.0,84.55057657993824,0.0,0.5,1.0,0.2385816421006266,nenhum,0.0,0.0,0.0,True,False,1000,0.016943693161010742,,False,1000,0.17105460166931152,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.34382792204134,-61.31140321667415,0.0,84.55057657993824,2.930988785010413e-14,0.5,1.0,0.2287851600061271,nenhum,0.0,0.0,0.0,True,False,1000,0.016901731491088867,,False,1000,0.17990827560424805,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.380288322223766,-123.13700950733045,0.0,167.52419394092172,1.0658141036401503e-13,0.5,1.0,0.26490318093740073,nenhum,0.0,0.0,0.0,True,False,1000,0.017453908920288086,,False,1000,0.16228318214416504,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.739946303587516,-123.2145394148572,0.0,167.52419394092172,5.1514348342607263e-14,0.5,1.0,0.2330116762187608,nenhum,0.0,0.0,0.0,True,False,1000,0.016620635986328125,,False,1000,0.16494059562683105,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.754940197807972,-61.49028338181239,0.0,84.55057657993824,1.2434497875801753e-14,0.5,1.0,0.23488215193473316,nenhum,0.0,0.0,0.0,True,False,1000,0.01157379150390625,,False,1000,0.1712799072265625,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.198992711121942,-124.47741033817857,0.0,167.52419394092172,1.580957587066223e-13,0.5,1.0,0.19081205038859472,nenhum,0.0,0.0,0.0,True,False,1000,0.01652359962463379,,False,1000,0.16880226135253906,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.437444277004346,-117.21664184917759,0.0,167.52419394092172,1.0658141036401503e-14,0.5,1.0,0.26660663000400964,nenhum,0.0,0.0,0.0,True,False,1000,0.01750946044921875,,False,1000,0.1552431583404541,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.17845907409302,-186.82504288898826,0.0,250.51484764158968,4.263256414560601e-14,0.5,1.0,0.22974424142606084,nenhum,0.0,0.0,0.0,True,False,1000,0.014369487762451172,,False,1000,0.16146159172058105,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.155427774895326,-180.73235394105126,0.0,250.51484764158965,4.263256414560601e-14,0.5,1.0,0.28259578322436985,nenhum,0.0,0.0,0.0,True,False,1000,0.014031410217285156,,False,1000,0.15253043174743652,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.614385117607814,-126.2970995943547,0.0,167.52419394092172,7.105427357601002e-14,0.5,1.0,0.1953029227358274,nenhum,0.0,0.0,0.0,True,False,1000,0.015411138534545898,,False,1000,0.16758990287780762,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.527481251734113,-180.1033490205452,0.0,250.51484764158965,1.687538997430238e-13,0.5,1.0,0.26648956705988874,nenhum,0.0,0.0,0.0,True,False,1000,0.012160301208496094,,False,1000,0.15140891075134277,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.58344102673782,-183.0651570971251,0.0,250.51484764158974,1.5987211554602254e-14,0.5,1.0,0.2569577344204437,nenhum,0.0,0.0,0.0,True,False,1000,0.01212310791015625,,False,1000,0.15792274475097656,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.96638092594343,-187.06671355445144,0.0,250.5148476415897,7.105427357601002e-14,0.5,1.0,0.1971265185812684,nenhum,0.0,0.0,0.0,True,False,1000,0.015305519104003906,,False,1000,0.19859862327575684,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.25773479946876,-247.17433250323205,0.0,333.50981994538034,7.105427357601002e-15,0.5,1.0,0.20155124697950955,nenhum,0.0,0.0,0.0,True,False,1000,0.014470577239990234,,False,1000,0.1603853702545166,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.85975374394375,-242.35954001500863,0.0,333.5098199453803,1.7053025658242404e-13,0.5,1.0,0.2204955890347341,nenhum,0.0,0.0,0.0,True,False,1000,0.013599157333374023,,False,1000,0.1574697494506836,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,17.991468022604437,-249.87413946161254,0.0,333.5098199453803,1.4210854715202004e-13,0.5,1.0,0.19849814250453826,nenhum,0.0,0.0,0.0,True,False,1000,0.017517805099487305,,False,1000,0.19254779815673828,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.0007683840111,-240.80197260444766,0.0,333.5098199453803,1.0302869668521453e-13,0.5,1.0,0.3059516164884631,nenhum,0.0,0.0,0.0,True,False,1000,0.03353095054626465,,False,1000,0.18534350395202637,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,5.058287704593702,-245.05612760604743,0.0,333.5098199453803,0.0,0.5,1.0,0.21325707380425088,nenhum,0.0,0.0,0.0,True,False,1000,0.01659083366394043,,False,1000,0.20778799057006836,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.851244690030764,-611.3717421092125,0.0,831.4979254333712,9.947598300641403e-14,0.5,1.0,0.25825421620414524,nenhum,0.0,0.0,0.0,True,False,1000,0.012120485305786133,,False,1000,0.15305161476135254,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.30613611509727,-609.0756054627516,0.0,831.4979254333712,3.055333763768431e-13,0.5,1.0,0.21003001773587388,nenhum,0.0,0.0,0.0,True,False,1000,0.01309657096862793,,False,1000,0.15538668632507324,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.02333778096833,-602.5873430765107,0.0,831.4979254333712,6.394884621840902e-14,0.5,1.0,0.24619785544415157,nenhum,0.0,0.0,0.0,True,False,1000,0.011547565460205078,,False,1000,0.14992833137512207,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.76287257851741,-587.7841872399391,0.0,831.4979254333712,1.1368683772161603e-13,0.5,1.0,0.2736839968308854,nenhum,0.0,0.0,0.0,True,False,1000,0.0118865966796875,,False,1000,0.16546845436096191,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.70846012520775,-595.3050302070465,0.0,831.497925433371,1.1368683772161603e-13,0.5,1.0,0.2826426375697121,nenhum,0.0,0.0,0.0,True,False,1000,0.012174129486083984,,False,1000,0.15909719467163086,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.74202547471455,-1192.0951574116345,0.0,1661.4885962761089,5.115907697472721e-13,0.5,1.0,0.2559821858608857,nenhum,0.0,0.0,0.0,True,False,1000,0.014951944351196289,,False,1000,0.16964411735534668,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.390939315863235,-1196.192127332261,0.0,1661.488596276109,1.0231815394945443e-12,0.5,1.0,0.26487209018827973,nenhum,0.0,0.0,0.0,True,False,1000,0.013715505599975586,,False,1000,0.16794896125793457,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.739582101552262,-1223.7250470655313,0.0,1661.488596276109,4.547473508864641e-13,0.5,1.0,0.20259374489031606,nenhum,0.0,0.0,0.0,True,False,1000,0.014048576354980469,,False,1000,0.15908503532409668,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.658810221206007,-1227.8230249913918,0.0,1661.488596276109,5.115907697472721e-13,0.5,1.0,0.23770014702579403,nenhum,0.0,0.0,0.0,True,False,1000,0.011652469635009766,,False,1000,0.1765742301940918,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.653904064816516,-1236.1663391984741,0.0,1661.4885962761089,6.110667527536862e-13,0.5,1.0,0.2101584231904586,nenhum,0.0,0.0,0.0,True,False,1000,0.012565851211547852,,False,1000,0.1745455265045166,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.072476444279744,-1827.8700472385433,0.0,2491.4810231845813,5.115907697472721e-13,0.5,1.0,0.24331505672310072,nenhum,0.0,0.0,0.0,True,False,1000,0.012436389923095703,,False,1000,0.17410993576049805,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.932155866596037,-1731.5287221635062,0.0,2491.481023184581,7.389644451905042e-13,0.5,1.0,0.2923380848688757,nenhum,0.0,0.0,0.0,True,False,1000,0.0172269344329834,,False,1000,0.1587083339691162,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.65204652246868,-1789.663361869819,0.0,2491.4810231845818,1.4210854715202004e-13,0.5,1.0,0.2647798178639792,nenhum,0.0,0.0,0.0,True,False,1000,0.015099763870239258,,False,1000,0.18288016319274902,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.761341893993134,-1785.9447321328125,0.0,2491.4810231845813,1.0516032489249483e-12,0.5,1.0,0.27603426127432895,nenhum,0.0,0.0,0.0,True,False,1000,0.014772176742553711,,False,1000,0.16704463958740234,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.43888731596631,-1857.8672009633588,0.0,2491.4810231845813,2.2737367544323206e-13,0.5,1.0,0.19471012058178747,nenhum,0.0,0.0,0.0,True,False,1000,0.01487588882446289,,False,1000,0.15412282943725586,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.66646375315087,-2395.1803009437913,0.0,3321.4738897061948,2.2737367544323206e-13,0.5,1.0,0.2613966197992685,nenhum,0.0,0.0,0.0,True,False,1000,0.011968612670898438,,False,1000,0.1613621711730957,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.25702704281124,-2426.0952088455133,0.0,3321.4738897061943,5.684341886080801e-13,0.5,1.0,0.2525384578158216,nenhum,0.0,0.0,0.0,True,False,1000,0.012343406677246094,,False,1000,0.15331506729125977,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.656494873948226,-2457.157835936455,0.0,3321.4738897061948,2.0747847884194925e-12,0.5,1.0,0.23934762889175787,nenhum,0.0,0.0,0.0,True,False,1000,0.011872291564941406,,False,1000,0.15001273155212402,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.356808792634755,-2409.4807238168064,0.0,3321.4738897061943,5.115907697472721e-13,0.5,1.0,0.24908712838581012,nenhum,0.0,0.0,0.0,True,False,1000,0.014321327209472656,,False,1000,0.1458873748779297,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.30279761947453,-2451.125665752303,0.0,3321.4738897061943,4.689582056016661e-13,0.5,1.0,0.20727929877481063,nenhum,0.0,0.0,0.0,True,False,1000,0.01160287857055664,,False,1000,0.15677881240844727,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,20.0,-4804.207072120377,0.0,6641.446455571426,1.1368683772161603e-13,0.5,1.0,0.25855039537800006,nenhum,0.0,0.0,0.0,True,False,1000,0.012015819549560547,,False,1000,0.13952994346618652,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,18.883844118659038,-4843.297978806808,0.0,6641.446455571424,5.115907697472721e-12,0.5,1.0,0.21988936491606606,nenhum,0.0,0.0,0.0,True,False,1000,0.01725316047668457,,False,1000,0.13636159896850586,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.166398947377417,-4876.796495256269,0.0,6641.446455571424,2.8421709430404007e-12,0.5,1.0,0.27027996145820116,nenhum,0.0,0.0,0.0,True,False,1000,0.0176236629486084,,False,1000,0.12053704261779785,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,19.579106832556874,-4922.385662904524,0.0,6641.446455571424,1.1368683772161603e-12,0.5,1.0,0.23606172381146243,nenhum,0.0,0.0,0.0,True,False,1000,0.014099359512329102,,False,1000,0.14071178436279297,,False,1000,0.0,
generate_indefinite,32.0,0.0,0.9999999999999999,20.0,-4967.717193884497,0.0,6641.446455571423,4.547473508864641e-13,0.5,1.0,0.2085578080148026,nenhum,0.0,0.0,0.0,True,False,1000,0.00855112075805664,,False,1000,0.10768938064575195,,False,1000,0.0,
generate_random_matrix,64.0,0.0,0.0,2.9997899508289954,-154.30105917441932,0.0,184.29230112906768,33.08773811383271,0.5,1.0,0.1177877984703267,nenhum,0.0,0.0,0.0,True,False,1000,0.013131141662597656,,False,1000,0.3009464740753174,,False,1000,0.0,
generate_random_matrix,64.0,0.0,0.0,2.9997899508289954,-154.30105917441932,0.0,184.29230112906768,33.08773811383271,0.5,1.0,0.1177877984703267,nenhum,0.0,0.0,0.0,True,False,1000,0.014381647109985352,,False,1000,0.2966313362121582,,False,1000,0.0,
generate_random_matrix,64.0,0.0,0.0,2.9997899508289954,-154.30105917441932,0.0,184.29230112906768,33.08773811383271,0.5,1.0,0.1177877984703267,nenhum,0.0,0.0,0.0,True,False,1000,0.018026351928710938,,False,1000,0.2968161106109619,,False,1000,0.0,
generate_random_matrix,64.0,0.0,0.0,2.9997899508289954,-154.30105917441932,0.0,184.29230112906768,33.08773811383271,0.5,1.0,0.1177877984703267,nenhum,0.0,0.0,0.0,True,False,1000,0.012428998947143555,,False,1000,0.30367040634155273,,False,1000,0.0,
generate_random_matrix,64.0,0.0,0.0,2.9997899508289954,-154.30105917441932,0.0,184.29230112906768,33.08773811383271,0.5,1.0,0.1177877984703267,nenhum,0.0,0.0,0.0,True,False,1000,0.01921367645263672,,False,1000,0.30019307136535645,,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.1691913241062959,1.5669453998612486,-25.118255721206125,0.0,62.26295230986822,50.86392865038687,0.4375,1.0,1.3756132594565933,jacobi,0.9245972643250455,0.07540273567495445,0.0,False,True,47,0.0005979537963867188,9.705826252046364e-07,True,27,0.00848698616027832,9.658497286809676e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.1691913241062959,1.5669453998612486,-25.118255721206125,0.0,62.26295230986822,50.86392865038687,0.4375,1.0,1.3756132594565933,jacobi,0.9444583284148812,0.05554167158511878,0.0,False,True,47,0.0006003379821777344,9.705826252046364e-07,True,27,0.011816263198852539,9.658497286809676e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.1691913241062959,1.5669453998612486,-25.118255721206125,0.0,62.26295230986822,50.86392865038687,0.4375,1.0,1.3756132594565933,jacobi,0.942790641646626,0.05720935835337402,0.0,False,True,47,0.0006089210510253906,9.705826252046364e-07,True,27,0.011615276336669922,9.658497286809676e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.6046743176641451,1.6943961674051182,-15.810489606473759,0.0,131.95645709619305,59.687657944567356,0.53125,1.0,3.4473911588258144,jacobi,0.9335001960431826,0.0664998039568173,0.0,False,True,11,0.00020265579223632812,8.52262157968728e-07,True,8,0.0029239654541015625,4.153643586264567e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.0,2.1822733922430984,-28.19265109756317,0.0,44.39186809510201,9.952077821357845,0.484375,1.0,0.6860569043179089,nenhum,0.0,0.0,0.0,True,False,1000,0.016442298889160156,inf,False,1000,0.31898999214172363,,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.16694042929032615,1.9038861286558633,-25.296783370358014,0.0,62.61950318358939,23.875063177826945,0.53125,1.0,1.3789564635303255,jacobi,0.9477337203774627,0.05226627962253728,0.0,False,True,41,0.0005598068237304688,9.996406805149193e-07,True,27,0.01127004623413086,7.423446635434352e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.16694042929032615,1.9038861286558633,-25.296783370358014,0.0,62.61950318358939,23.875063177826945,0.53125,1.0,1.3789564635303255,jacobi,0.9414776682025647,0.05852233179743542,0.0,False,True,41,0.0007040500640869141,9.996406805149193e-07,True,27,0.012575149536132812,7.423446635434352e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.6124635858456191,2.6630894507655687,-15.589109997591951,0.0,130.1275095838887,6.116947175074017,0.5,1.0,3.439022159204703,jacobi,0.9059778038089157,0.09402219619108433,0.0,False,True,11,0.0002231597900390625,5.170444237115379e-07,True,8,0.0022101402282714844,5.067890618149785e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.6047553902250533,1.5712267006854017,-15.758961314429289,0.0,131.67606131531775,79.38150377912548,0.546875,1.0,3.443385238470544,jacobi,0.93101572435985,0.06898427564014993,0.0,False,True,12,0.0002067089080810547,3.5076342677075137e-07,True,8,0.002893209457397461,4.1373995436950657e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.6124635858456191,2.6630894507655687,-15.589109997591951,0.0,130.1275095838887,6.116947175074017,0.5,1.0,3.439022159204703,jacobi,0.9066204892197133,0.09337951078028676,0.0,False,True,11,0.00020551681518554688,5.170444237115379e-07,True,8,0.0020508766174316406,5.067890618149785e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.6124635858456191,2.6630894507655687,-15.589109997591951,0.0,130.1275095838887,6.116947175074017,0.5,1.0,3.439022159204703,jacobi,0.910620723031784,0.08937927696821601,0.0,False,True,11,0.0002067089080810547,5.170444237115379e-07,True,8,0.002164602279663086,5.067890618149785e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.7478059756453894,1.6284637816777352,-6.340918810337699,0.0,206.6713174912449,101.44085540197062,0.46875,1.0,5.5376590861195405,jacobi,0.9198827977487415,0.08011720225125844,0.0,False,True,8,0.00013709068298339844,8.086618379119425e-07,True,6,0.001603841781616211,8.394451650309714e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.7461199952458515,1.2658936373145717,-6.326180859916242,0.0,206.173063411191,219.92523957826285,0.5625,1.0,5.516876497894648,jacobi,0.9252890070765972,0.07471099292340276,0.0,False,True,9,0.000171661376953125,2.58330162822085e-07,True,6,0.002186298370361328,5.30340903456173e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.7478059756453894,1.6284637816777352,-6.340918810337699,0.0,206.6713174912449,101.44085540197062,0.46875,1.0,5.5376590861195405,jacobi,0.9467672217652526,0.05323277823474737,0.0,False,True,8,0.00015425682067871094,8.086618379119425e-07,True,6,0.0027954578399658203,8.394451650309714e-07,False,1000,0.0,
