matrix_type,n,sparsity,symmetry,condition_number,diagonal_dominance,size,eig_spread,fro_norm,best_method,jacobi_success,jacobi_iterations,jacobi_time,jacobi_residual,gauss_seidel_success,gauss_seidel_iterations,gauss_seidel_time,gauss_seidel_residual,gradiente_conjugado_success,gradiente_conjugado_iterations,gradiente_conjugado_time,gradiente_conjugado_residual
generate_indefinite,27,0.0,0.9999999999999999,2.000000000000003,-219.99138788658215,27,99.00000000000036,307.3073036004088,jacobi,False,500,0.013779878616333008,,False,500,6.067570209503174,,False,500,0.0,inf
generate_indefinite,36,0.0,0.9999999999999999,2.0000000000000044,-261.85593299458316,36,99.00000000000027,353.0880576720037,jacobi,False,500,0.012912273406982422,,False,500,8.198421955108643,,False,500,0.0,inf
generate_indefinite,12,0.0,0.9999999999999999,2.0000000000000013,-131.99056943043382,12,99.00000000000011,210.53360776845108,jacobi,False,500,0.021299362182617188,,False,500,2.581808090209961,,False,500,0.0,inf
generate_indefinite,48,0.0,0.9999999999999999,2.0000000000000013,-303.0610918423702,48,99.00000000000027,406.2327454529741,jacobi,False,500,0.01398015022277832,,False,500,11.123283624649048,,False,500,0.0,inf
generate_indefinite,49,0.0,0.9999999999999999,2.0000000000000027,-310.16054256569623,49,99.00000000000017,410.35239031731066,jacobi,False,500,0.012790203094482422,,False,500,11.217795133590698,,False,500,0.0,inf
generate_indefinite,47,0.0,0.9999999999999999,2.0000000000000013,-297.1776944405107,47,99.00000000000017,402.0712271962897,jacobi,False,500,0.01299905776977539,,False,500,10.644211292266846,,False,500,0.0,inf
generate_indefinite,39,0.0,0.9999999999999999,1.9999999999999987,-273.17891982389966,39,99.00000000000036,367.0922550043933,jacobi,False,500,0.012779951095581055,,False,500,8.783886432647705,,False,500,0.0,inf
generate_indefinite,17,0.0,0.9999999999999999,2.0000000000000036,-174.43447983026175,17,99.0000000000002,246.86746371860573,jacobi,False,500,0.014495372772216797,,False,500,3.658050537109375,,False,500,0.0,inf
generate_indefinite,38,0.0,0.9999999999999999,1.999999999999999,-261.3779748710611,38,99.00000000000014,362.4837927411376,jacobi,False,500,0.022470712661743164,,False,500,8.514524936676025,,False,500,0.0,inf
generate_indefinite,21,0.0,0.9999999999999999,2.0,-189.5466008189806,21,99.00000000000003,272.6148381875059,jacobi,False,500,0.012910604476928711,,False,500,4.667008399963379,,False,500,0.0,inf
generate_indefinite,37,0.0,0.9999999999999999,2.000000000000004,-265.1922287495573,37,99.00000000000016,357.816766285894,jacobi,False,500,0.01260066032409668,,False,500,8.395708322525024,,False,500,0.0,inf
generate_indefinite,43,0.0,0.9999999999999999,2.0000000000000027,-285.25312077641115,43,99.00000000000017,384.9772210329927,jacobi,False,500,0.013291120529174805,,False,500,9.796145677566528,,False,500,0.0,inf
generate_indefinite,23,0.0,0.9999999999999999,2.0000000000000027,-190.114488407713,23,99.00000000000023,284.6398601742209,jacobi,False,500,0.013176918029785156,,False,500,5.207029581069946,,False,500,0.0,inf
generate_indefinite,46,0.0,0.9999999999999999,1.9999999999999993,-298.0433287784828,46,99.00000000000036,397.8661835341124,jacobi,False,500,0.013093709945678711,,False,500,10.623643398284912,,False,500,0.0,inf
generate_indefinite,23,0.0,0.9999999999999999,2.0000000000000067,-197.05021207891906,23,98.99999999999996,284.6398601742208,jacobi,False,500,0.012123346328735352,,False,500,5.236339092254639,,False,500,0.0,inf
